latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
51.61945,8.51056,297.28,0.4,0.6,2025-07-04,35,N,VIIRS,n,2.0NRT,283.03,0.47,N
51.68874,15.98135,336.96,0.39,0.44,2025-07-04,35,N,VIIRS,n,2.0NRT,286.36,4.91,N
51.68922,15.97571,337.8,0.39,0.44,2025-07-04,35,N,VIIRS,n,2.0NRT,286.66,7.44,N
51.68927,15.9812,336.72,0.39,0.44,2025-07-04,35,N,VIIRS,n,2.0NRT,287.05,5.7,N
51.68978,15.97557,333.94,0.39,0.44,2025-07-04,35,N,VIIRS,n,2.0NRT,285.96,5.7,N
51.78828,14.26166,303.06,0.45,0.47,2025-07-04,35,N,VIIRS,n,2.0NRT,282.29,0.66,N
52.17099,14.63794,299.18,0.44,0.46,2025-07-04,35,N,VIIRS,n,2.0NRT,284.99,0.85,N
52.17197,14.62487,319.41,0.44,0.46,2025-07-04,35,N,VIIRS,n,2.0NRT,285.1,2.06,N
52.17295,14.6118,320.28,0.44,0.46,2025-07-04,35,N,VIIRS,n,2.0NRT,286.2,2.74,N
52.357,9.88946,295.9,0.35,0.57,2025-07-04,35,N,VIIRS,n,2.0NRT,280.79,1.07,N
52.40246,12.49843,301,0.54,0.51,2025-07-04,35,N,VIIRS,n,2.0NRT,286.83,1.35,N
52.48349,4.5872,299.44,0.58,0.7,2025-07-04,35,N,VIIRS,n,2.0NRT,282.38,2.11,N
52.49036,4.61399,295.33,0.58,0.7,2025-07-04,35,N,VIIRS,n,2.0NRT,282.02,1.19,N
52.49683,4.60491,303.48,0.58,0.7,2025-07-04,35,N,VIIRS,n,2.0NRT,280.44,2.31,N
52.49692,4.61385,296.02,0.58,0.7,2025-07-04,35,N,VIIRS,n,2.0NRT,281.64,1.53,N
52.52727,39.6349,298.89,0.35,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.46,0.88,N
52.52739,39.63449,301.05,0.35,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.79,0.68,N
52.53197,39.63888,296.74,0.35,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.54,4.99,N
52.5334,39.63424,317.79,0.35,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.14,4.99,N
52.53484,39.6296,367,0.35,0.56,2025-07-04,35,N,VIIRS,h,2.0NRT,293.2,12.92,N
52.53628,39.62493,297.71,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,285.8,12.92,N
52.53916,39.61562,296.94,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,285.15,1.39,N
52.5406,39.61098,299.64,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,285.84,0.81,N
52.54531,39.61486,307.58,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,285.88,0.81,N
52.54572,39.63272,303.07,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,288.25,1.65,N
52.54716,39.62805,306.28,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,288.84,1.82,N
52.54898,39.64134,336.19,0.35,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,287.24,1.65,N
52.55043,39.63662,299.7,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.25,1.65,N
52.55619,39.61792,310.04,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,287.39,2.87,N
52.55683,39.57751,315.26,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.36,7.71,N
52.55726,39.59529,313.08,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,288.65,1.22,N
52.55764,39.61323,337.09,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,288.35,2.55,N
52.55824,39.57296,367,0.34,0.56,2025-07-04,35,N,VIIRS,h,2.0NRT,293.68,7.71,N
52.55869,39.59066,313.27,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,287.6,2.51,N
52.55908,39.60855,300.36,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.69,2.55,N
52.56052,39.60388,303.49,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.97,1.22,N
52.56091,39.62182,316.05,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,288.1,1.65,N
52.56195,39.59924,311.47,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,288.51,1.22,N
52.56429,39.70708,297.21,0.35,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.31,0.47,N
52.56716,39.69773,305.49,0.35,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,287.07,1.39,N
52.66506,39.63259,299,0.34,0.56,2025-07-04,35,N,VIIRS,n,2.0NRT,286.19,0.51,N
52.80533,32.22455,312.39,0.55,0.42,2025-07-04,35,N,VIIRS,n,2.0NRT,289.66,1.91,N
52.84749,29.98782,329.38,0.46,0.39,2025-07-04,35,N,VIIRS,n,2.0NRT,289.73,4.97,N
53.44387,34.41873,328.74,0.42,0.45,2025-07-04,35,N,VIIRS,n,2.0NRT,291.86,3.29,N
53.58786,31.94964,298.75,0.51,0.41,2025-07-04,35,N,VIIRS,n,2.0NRT,288.71,0.86,N
53.63439,40.15613,300.46,0.33,0.55,2025-07-04,35,N,VIIRS,n,2.0NRT,284.43,1.37,N
53.63578,40.15154,324.79,0.33,0.55,2025-07-04,35,N,VIIRS,n,2.0NRT,284.79,1.37,N
54.16791,37.71482,301.72,0.52,0.5,2025-07-04,35,N,VIIRS,n,2.0NRT,285.65,1.46,N
54.57008,22.18108,309.11,0.41,0.37,2025-07-04,35,N,VIIRS,n,2.0NRT,283.77,1.01,N
56.31461,22.91468,300.36,0.41,0.37,2025-07-04,35,N,VIIRS,n,2.0NRT,285.37,0.65,N
56.31618,22.91466,295.49,0.41,0.37,2025-07-04,35,N,VIIRS,n,2.0NRT,284.6,0.48,N
57.06216,9.97593,336.05,0.37,0.58,2025-07-04,35,N,VIIRS,n,2.0NRT,288.16,3.45,N
57.06245,9.98077,301.93,0.37,0.58,2025-07-04,35,N,VIIRS,n,2.0NRT,283.3,1.46,N
57.06257,9.97444,326.41,0.37,0.58,2025-07-04,35,N,VIIRS,n,2.0NRT,287.18,1.46,N
58.34623,11.42263,301.51,0.33,0.55,2025-07-04,35,N,VIIRS,n,2.0NRT,287.72,0.57,N
58.67255,17.13833,296.98,0.42,0.45,2025-07-04,35,N,VIIRS,n,2.0NRT,282.68,1.25,N
58.68565,17.13454,302.92,0.42,0.45,2025-07-04,35,N,VIIRS,n,2.0NRT,282.6,1.19,N
59.13123,9.6272,303.35,0.39,0.59,2025-07-04,35,N,VIIRS,n,2.0NRT,281.76,1.62,N
59.13132,9.62056,305.08,0.39,0.59,2025-07-04,35,N,VIIRS,n,2.0NRT,282.33,1.62,N
36.70801,35.4336,308.7,0.7,0.75,2025-07-04,37,N,VIIRS,n,2.0NRT,290.88,0.92,N
36.71954,36.20113,303.73,0.77,0.77,2025-07-04,37,N,VIIRS,n,2.0NRT,290.78,0.7,N
37.01119,36.10482,303.05,0.75,0.77,2025-07-04,37,N,VIIRS,n,2.0NRT,290.67,1.19,N
38.65922,30.61981,310.5,0.36,0.57,2025-07-04,37,N,VIIRS,n,2.0NRT,285.88,0.81,N
38.7372,26.93158,305.02,0.46,0.47,2025-07-04,37,N,VIIRS,n,2.0NRT,293.83,1.52,N
38.73783,26.94875,311.83,0.46,0.47,2025-07-04,37,N,VIIRS,n,2.0NRT,295.4,1.64,N
38.73903,26.94353,320.6,0.46,0.47,2025-07-04,37,N,VIIRS,n,2.0NRT,294.94,1.64,N
38.74144,26.93317,310.83,0.46,0.47,2025-07-04,37,N,VIIRS,n,2.0NRT,292.48,0.9,N
38.74204,26.95046,308.56,0.46,0.47,2025-07-04,37,N,VIIRS,n,2.0NRT,294.36,1.64,N
38.74991,26.93631,303.54,0.46,0.47,2025-07-04,37,N,VIIRS,n,2.0NRT,293.08,0.6,N
38.75414,26.93796,305.91,0.46,0.47,2025-07-04,37,N,VIIRS,n,2.0NRT,293.27,0.6,N
39.11375,27.52546,301.74,0.49,0.48,2025-07-04,37,N,VIIRS,n,2.0NRT,290.59,1.19,N
39.48617,30.04403,303.55,0.32,0.54,2025-07-04,37,N,VIIRS,n,2.0NRT,285.05,1.57,N
39.7449,30.19952,302.22,0.32,0.55,2025-07-04,37,N,VIIRS,n,2.0NRT,284.02,0.99,N
39.83578,30.30031,297.04,0.32,0.55,2025-07-04,37,N,VIIRS,n,2.0NRT,285.1,0.52,N
39.86359,26.24585,310.99,0.41,0.45,2025-07-04,37,N,VIIRS,n,2.0NRT,292.28,1.66,N
39.86622,26.2448,310.83,0.4,0.45,2025-07-04,37,N,VIIRS,n,2.0NRT,293.34,1.96,N
40.01487,27.00319,298.46,0.44,0.46,2025-07-04,37,N,VIIRS,n,2.0NRT,288.1,0.58,N
40.2855,23.44594,304.99,0.46,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,294.18,0.97,N
40.44104,27.14164,303.47,0.43,0.46,2025-07-04,37,N,VIIRS,n,2.0NRT,289.97,1.24,N
40.44163,27.14051,309.87,0.43,0.46,2025-07-04,37,N,VIIRS,n,2.0NRT,291.67,1.39,N
40.4797,17.36707,304.9,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,291.56,0.69,N
40.50339,17.21978,310.26,0.41,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,298.65,2.98,N
40.53082,17.96868,305.35,0.39,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,293.97,0.5,N
40.628,17.99967,312.57,0.39,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,294.7,1.66,N
40.75499,31.78425,295.82,0.36,0.57,2025-07-04,37,N,VIIRS,n,2.0NRT,282.37,0.79,N
40.76582,32.21716,296.2,0.38,0.59,2025-07-04,37,N,VIIRS,n,2.0NRT,277.95,0.54,N
41.02233,28.55549,308.6,0.49,0.49,2025-07-04,37,N,VIIRS,n,2.0NRT,290.51,1.11,N
41.05658,13.97872,303.01,0.53,0.42,2025-07-04,37,N,VIIRS,n,2.0NRT,292.57,0.65,N
41.08243,21.88302,328.24,0.41,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,291.25,2.14,N
41.08326,21.87836,306.04,0.41,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,291.63,2.14,N
41.08498,21.88854,305.32,0.41,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,289.29,1.43,N
41.08581,21.88387,346.23,0.41,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,297.32,7.45,N
41.09081,21.87561,336.23,0.41,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,294.76,3.44,N
41.09163,21.87101,320.03,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,291.92,3.44,N
41.17274,32.63241,298.19,0.39,0.59,2025-07-04,37,N,VIIRS,n,2.0NRT,283.54,0.49,N
41.17358,32.63179,300.46,0.39,0.59,2025-07-04,37,N,VIIRS,n,2.0NRT,284.06,0.53,N
41.17787,32.63515,301.68,0.39,0.59,2025-07-04,37,N,VIIRS,n,2.0NRT,286.54,0.49,N
41.1787,32.63455,300.29,0.39,0.59,2025-07-04,37,N,VIIRS,n,2.0NRT,286.1,1.1,N
41.19614,15.87551,303.91,0.45,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,291.71,0.71,N
41.19881,15.61511,328.62,0.46,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,292.31,2.78,N
41.19947,15.60968,314.08,0.46,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,292.56,2.38,N
41.25484,31.41512,303.11,0.33,0.56,2025-07-04,37,N,VIIRS,n,2.0NRT,287.46,0.59,N
41.26094,19.76746,326.7,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,296.3,3.16,N
41.2626,31.42744,299.15,0.33,0.56,2025-07-04,37,N,VIIRS,n,2.0NRT,288.46,0.92,N
41.26361,31.42363,314.59,0.33,0.56,2025-07-04,37,N,VIIRS,n,2.0NRT,289.51,0.92,N
41.44831,15.45242,305.4,0.47,0.4,2025-07-04,37,N,VIIRS,n,2.0NRT,292.78,1.55,N
41.48043,15.55142,316.27,0.46,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,293.46,1.32,N
41.59768,21.31122,309.22,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,285.79,0.89,N
41.60954,15.30203,305.63,0.48,0.4,2025-07-04,37,N,VIIRS,n,2.0NRT,292.96,0.69,N
41.63184,15.20621,305.42,0.48,0.4,2025-07-04,37,N,VIIRS,n,2.0NRT,291.35,0.85,N
41.77824,15.16051,301.62,0.48,0.4,2025-07-04,37,N,VIIRS,n,2.0NRT,290.93,0.32,N
41.79842,26.70212,304.83,0.39,0.44,2025-07-04,37,N,VIIRS,n,2.0NRT,289.2,0.97,N
42.13922,20.47276,304.22,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,292.5,0.36,N
42.30429,18.95913,308.74,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,292.61,1.4,N
42.30692,18.96471,320.07,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,294.63,1.4,N
42.31022,18.96566,315.24,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,293.59,1.45,N
42.31353,18.96659,319.67,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,294.49,1.45,N
42.31683,18.9675,303.74,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,293.41,1.06,N
42.32152,18.95903,306.48,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,292.74,0.57,N
42.39383,19.56904,311.8,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.51,1.15,N
42.39454,19.56442,299.17,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,288.76,1.15,N
42.39711,19.56998,302.73,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,288.08,1.33,N
42.39782,19.56536,330.62,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.57,1.33,N
42.39853,19.56073,303.52,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,288.08,1.11,N
42.47477,21.65615,311.81,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.35,1.01,N
42.57277,12.67664,306.51,0.42,0.45,2025-07-04,37,N,VIIRS,n,2.0NRT,293.27,1.02,N
42.7059,21.05341,308.22,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,284.2,2.02,N
42.70919,21.05441,331.06,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,287.1,2.02,N
42.73703,20.77913,324.27,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,285.73,2.07,N
42.8437,19.86607,296.32,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,285.64,0.34,N
42.98542,18.52227,302.19,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,289.2,1.21,N
42.98878,18.52312,318.35,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,290.73,1.21,N
42.9912,21.60942,312.37,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,289.73,1.63,N
42.9935,18.51428,332.73,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,293.57,3.72,N
42.99419,18.50939,312.31,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,292.49,2.38,N
42.99894,18.50041,300.83,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,290.21,0.85,N
43.00229,18.50124,300.69,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,290.44,1.11,N
43.00357,18.51669,305.09,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,291.16,1.32,N
43.00426,18.51184,318.82,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,292.16,2.31,N
43.00496,18.50698,326.98,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,292.07,2.31,N
43.10901,21.02703,323.71,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,291.44,2.76,N
43.11288,21.00341,303.35,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,286.7,0.83,N
43.11306,21.02332,328.57,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.43,3.34,N
43.1146,21.0139,304.18,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,287.01,2.51,N
43.11538,21.00918,347.21,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.94,3.23,N
43.11615,21.00446,300.75,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,284.92,3.23,N
43.11633,21.02433,335.81,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.26,3.34,N
43.1171,21.01964,308.99,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,288.77,2.51,N
43.11787,21.01493,345.37,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,293.17,2.51,N
43.13015,19.68365,300.63,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,289.36,0.32,N
43.28191,23.46442,302.12,0.42,0.38,2025-07-04,37,N,VIIRS,n,2.0NRT,289.65,0.58,N
43.28724,17.69523,301.47,0.42,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,291.44,0.48,N
43.29068,17.69601,301.93,0.42,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,291.49,0.48,N
43.42979,4.89689,304.77,0.53,0.67,2025-07-04,37,N,VIIRS,n,2.0NRT,291.38,1.88,N
43.43623,4.89044,316.71,0.53,0.67,2025-07-04,37,N,VIIRS,n,2.0NRT,291.83,2.41,N
43.43637,4.88366,306.08,0.53,0.67,2025-07-04,37,N,VIIRS,n,2.0NRT,291.32,2.41,N
43.43688,23.2566,300.08,0.41,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,287.85,0.34,N
43.44238,4.89752,308.01,0.53,0.67,2025-07-04,37,N,VIIRS,n,2.0NRT,291.03,1.68,N
43.44252,4.89071,304.63,0.53,0.67,2025-07-04,37,N,VIIRS,n,2.0NRT,291.38,1.73,N
43.54227,16.44385,306.77,0.45,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,295.6,1.45,N
43.65175,19.30705,302.32,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.48,0.7,N
43.78197,25.03223,313.87,0.46,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,288.22,0.82,N
43.7855,25.03353,303,0.46,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,288.57,0.62,N
43.7948,7.37689,302.83,0.4,0.6,2025-07-04,37,N,VIIRS,n,2.0NRT,289.98,1.01,N
43.8023,11.2327,306.32,0.51,0.49,2025-07-04,37,N,VIIRS,n,2.0NRT,293.23,1.44,N
43.80365,11.23359,306.59,0.51,0.49,2025-07-04,37,N,VIIRS,n,2.0NRT,292.77,1.23,N
43.81795,19.08584,318.35,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,289.05,2.95,N
43.81866,19.0809,313.71,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,289.01,2.95,N
43.82127,19.08685,344.91,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,292.88,2.95,N
43.87539,17.54215,320.35,0.42,0.38,2025-07-04,37,N,VIIRS,n,2.0NRT,292.14,1.35,N
43.91014,21.51187,302.87,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,291.88,0.74,N
44.01061,19.88644,306.9,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,285.52,0.82,N
44.01261,19.88883,309.13,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,288.04,0.77,N
44.07627,16.80948,297.43,0.45,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,283.86,0.99,N
44.08153,22.1053,311.19,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,293.46,1,N
44.20644,18.91066,319.19,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,287.32,2.18,N
44.21277,21.99805,307.15,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,291.84,0.69,N
44.24152,28.31067,303.18,0.4,0.45,2025-07-04,37,N,VIIRS,n,2.0NRT,291.35,1.1,N
44.41966,17.67412,310.86,0.42,0.38,2025-07-04,37,N,VIIRS,n,2.0NRT,290.04,0.93,N
44.42495,20.31265,310.53,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,291.23,1.01,N
44.52913,18.52511,300.05,0.41,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,288.41,0.56,N
44.55251,25.87183,314.41,0.48,0.4,2025-07-04,37,N,VIIRS,n,2.0NRT,289.04,1.32,N
44.59809,20.97581,311.25,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.58,1.14,N
44.60137,20.97683,302.83,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,292.27,0.83,N
44.60616,20.96826,308.07,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,291.97,1.63,N
44.64401,21.11247,300.98,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,289.43,0.64,N
44.77144,33.86186,298.05,0.35,0.57,2025-07-04,37,N,VIIRS,n,2.0NRT,284.75,0.65,N
44.77265,33.85754,302.02,0.35,0.57,2025-07-04,37,N,VIIRS,n,2.0NRT,285.21,0.65,N
44.94579,19.99387,299.26,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,286.15,0.72,N
44.94652,19.98898,353.82,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,294.39,6.02,N
44.94724,19.98409,300.56,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,288.68,6.02,N
45.10752,18.03049,307.32,0.42,0.38,2025-07-04,37,N,VIIRS,n,2.0NRT,282.3,0.88,N
45.11097,18.03138,303.66,0.42,0.38,2025-07-04,37,N,VIIRS,n,2.0NRT,283.07,0.88,N
45.12418,25.41649,311.65,0.45,0.39,2025-07-04,37,N,VIIRS,n,2.0NRT,290.29,1.41,N
45.14317,9.94517,302.35,0.61,0.53,2025-07-04,37,N,VIIRS,n,2.0NRT,290.57,1.22,N
45.1438,9.93987,316.79,0.61,0.53,2025-07-04,37,N,VIIRS,n,2.0NRT,291.02,2.39,N
45.14815,9.94582,305.5,0.61,0.53,2025-07-04,37,N,VIIRS,n,2.0NRT,292.19,1.22,N
45.14877,9.94051,304.91,0.61,0.53,2025-07-04,37,N,VIIRS,n,2.0NRT,292.36,2.35,N
45.2549,31.67563,301.48,0.54,0.51,2025-07-04,37,N,VIIRS,n,2.0NRT,290.46,1.33,N
45.25658,31.66903,316.4,0.54,0.51,2025-07-04,37,N,VIIRS,n,2.0NRT,291.03,2.44,N
45.25934,31.67794,313.04,0.54,0.51,2025-07-04,37,N,VIIRS,n,2.0NRT,290.95,4.28,N
45.26102,31.67134,338.54,0.54,0.51,2025-07-04,37,N,VIIRS,n,2.0NRT,292.47,8.35,N
45.29386,25.11048,299.26,0.44,0.38,2025-07-04,37,N,VIIRS,n,2.0NRT,288.49,0.91,N
45.35693,30.90598,331.02,0.49,0.49,2025-07-04,37,N,VIIRS,n,2.0NRT,292.13,2.08,N
45.35846,30.89992,304.67,0.49,0.49,2025-07-04,37,N,VIIRS,n,2.0NRT,291.3,2.08,N
45.37532,30.92891,320.32,0.49,0.49,2025-07-04,37,N,VIIRS,n,2.0NRT,291.88,2.36,N
45.38251,11.9501,308.75,0.49,0.49,2025-07-04,37,N,VIIRS,n,2.0NRT,293.99,2.35,N
45.41403,18.99761,321.91,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,288.47,1.7,N
45.43847,20.87318,309.12,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,288.65,1.07,N
45.44175,20.8742,311,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,289.15,1.02,N
45.45254,18.03616,302.99,0.42,0.38,2025-07-04,37,N,VIIRS,n,2.0NRT,290.99,0.43,N
45.45924,10.45875,314.77,0.58,0.52,2025-07-04,37,N,VIIRS,n,2.0NRT,291.93,2.65,N
45.47865,10.21321,315.11,0.6,0.53,2025-07-04,37,N,VIIRS,n,2.0NRT,291.12,1.53,N
45.51191,19.49998,307.07,0.4,0.37,2025-07-04,37,N,VIIRS,n,2.0NRT,288.74,0.87,N
45.52055,11.50032,305.19,0.52,0.5,2025-07-04,37,N,VIIRS,n,2.0NRT,289.11,2.49,N
45.63757,9.60217,306.27,0.32,0.55,2025-07-04,37,N,VIIRS,n,2.0NRT,293.07,1.01,N
45.68606,9.46376,307.25,0.32,0.55,2025-07-04,37,N,VIIRS,n,2.0NRT,292.14,0.77,N
45.9543,22.86546,307.29,0.39,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,290.52,0.74,N
46.82081,21.34295,300.86,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,289.49,0.42,N
47.03629,22.33134,307.48,0.38,0.36,2025-07-04,37,N,VIIRS,n,2.0NRT,292.18,0.74,N
47.83529,38.47664,301.89,0.44,0.63,2025-07-04,37,N,VIIRS,n,2.0NRT,284.65,1.22,N
48.05843,37.95263,298.11,0.42,0.61,2025-07-04,37,N,VIIRS,n,2.0NRT,284.68,0.72,N
48.26377,14.32458,300.6,0.41,0.45,2025-07-04,37,N,VIIRS,n,2.0NRT,286.9,0.89,N
48.28938,6.66132,315.99,0.46,0.63,2025-07-04,37,N,VIIRS,n,2.0NRT,283.08,1.3,N
48.29229,6.65692,304.16,0.46,0.63,2025-07-04,37,N,VIIRS,n,2.0NRT,283.07,1.77,N
48.39685,37.18652,302.69,0.38,0.59,2025-07-04,37,N,VIIRS,n,2.0NRT,282.85,0.79,N
48.40186,37.18993,314.6,0.38,0.59,2025-07-04,37,N,VIIRS,n,2.0NRT,284.84,1.19,N
48.45742,38.77174,297.68,0.44,0.62,2025-07-04,37,N,VIIRS,n,2.0NRT,282.83,0.95,N
48.46262,38.77573,305.29,0.44,0.62,2025-07-04,37,N,VIIRS,n,2.0NRT,284.64,0.95,N
48.46277,38.75504,306.73,0.44,0.62,2025-07-04,37,N,VIIRS,n,2.0NRT,286.42,1.21,N
48.46799,38.75896,308.28,0.44,0.62,2025-07-04,37,N,VIIRS,n,2.0NRT,287.8,1.21,N
48.49733,38.80898,297.38,0.44,0.62,2025-07-04,37,N,VIIRS,n,2.0NRT,285.56,0.64,N
48.50602,38.59947,296.88,0.43,0.62,2025-07-04,37,N,VIIRS,n,2.0NRT,283.22,0.33,N
48.59109,7.81884,299.89,0.41,0.6,2025-07-04,37,N,VIIRS,n,2.0NRT,287.92,0.74,N
48.60051,7.82092,299.81,0.41,0.6,2025-07-04,37,N,VIIRS,n,2.0NRT,288.8,0.66,N
48.61013,6.1116,303.67,0.49,0.65,2025-07-04,37,N,VIIRS,n,2.0NRT,287.18,1.44,N
48.61053,6.11503,301.63,0.49,0.65,2025-07-04,37,N,VIIRS,n,2.0NRT,287.09,0.85,N
48.61064,6.10811,305.64,0.49,0.65,2025-07-04,37,N,VIIRS,n,2.0NRT,287.32,0.85,N
48.885,6.05271,300.07,0.49,0.65,2025-07-04,37,N,VIIRS,n,2.0NRT,285.26,0.88,N
49.78588,35.5383,296.03,0.59,0.53,2025-07-04,37,N,VIIRS,n,2.0NRT,285.78,0.61,N
